10000
0	753	0.00207526
753	1506	0.187719
1506	2259	0.554674
2259	3012	0.683554
3012	3765	0.103214
3765	4518	0.43852
4518	5271	0.110141
5271	6024	0.18128
6024	6777	0.853969
6777	7530	0.245582
7530	8283	0.138005
8283	9036	0.869686
9036	9789	0.115482
9789	542	0.553178
542	1295	0.722037
1295	2048	0.247932
2048	2801	0.638783
2801	3554	0.862819
3554	4307	0.594287
4307	5060	0.909268
5060	5813	0.775506
5813	6566	0.225196
6566	7319	0.784845
7319	8072	0.717246
8072	8825	0.574114
8825	9578	0.0777612
9578	331	0.73397
331	1084	0.593585
1084	1837	0.0414441
1837	2590	0.584002
2590	3343	0.898892
3343	4096	0.823389
4096	4849	0.851955
4849	5602	0.631214
5602	6355	0.385662
6355	7108	0.284341
7108	7861	0.285195
7861	8614	0.142705
8614	9367	0.637806
9367	120	0.505814
120	873	0.673513
873	1626	0.860653
1626	2379	0.712699
2379	3132	0.964507
3132	3885	0.140019
3885	4638	0.255593
4638	5391	0.177313
5391	6144	0.522446
6144	6897	0.909696
6897	7650	0.719901
7650	8403	0.15421
8403	9156	0.413984
9156	9909	0.973174
9909	662	0.699759
662	1415	0.549242
1415	2168	0.687887
2168	2921	0.386029
2921	3674	0.923704
3674	4427	0.991974
4427	5180	0.510483
5180	5933	0.983551
5933	6686	0.382366
6686	7439	0.520432
7439	8192	0.236824
8192	8945	0.792993
8945	9698	0.217109
9698	451	0.541337
451	1204	0.655263
1204	1957	0.924406
1957	2710	0.172582
2710	3463	0.0965911
3463	4216	0.312326
4216	4969	0.221015
4969	5722	0.770257
5722	6475	0.968078
6475	7228	0.323923
7228	7981	0.450911
7981	8734	0.85873
8734	9487	0.651234
9487	240	0.578997
240	993	0.320719
993	1746	0.697531
1746	2499	0.729423
2499	3252	0.74221
3252	4005	0.0929594
4005	4758	0.230079
4758	5511	0.679525
5511	6264	0.961394
6264	7017	0.0881375
7017	7770	0.702475
7770	8523	0.640736
8523	9276	0.686728
9276	29	0.852748
29	782	0.284188
782	1535	0.177313
1535	2288	0.507157
2288	3041	0.274697
3041	3794	0.847072
3794	4547	0.566851
4547	5300	0.410779
5300	6053	0.427259
6053	6806	0.558672
6806	7559	0.644978
7559	8312	0.375439
8312	9065	0.422529
9065	9818	0.446364
9818	571	0.738334
571	1324	0.695212
1324	2077	0.0562151
2077	2830	0.588366
2830	3583	0.716239
3583	4336	0.950102
4336	5089	0.524522
5089	5842	0.0879849
5842	6595	0.693106
6595	7348	0.0239875
7348	8101	0.994598
8101	8854	0.48735
8854	9607	0.412214
9607	360	0.0780358
360	1113	0.30961
1113	1866	0.776727
1866	2619	0.842647
2619	3372	0.88522
3372	4125	0.610218
4125	4878	0.655934
4878	5631	0.0201727
5631	6384	0.432447
6384	7137	0.152776
7137	7890	0.203925
7890	8643	0.663594
8643	9396	0.196722
9396	149	0.10654
149	902	0.61272
902	1655	0.597674
1655	2408	0.00103763
2408	3161	0.610309
3161	3914	0.142155
3914	4667	0.514023
4667	5420	0.85699
5420	6173	0.870235
6173	6926	0.951659
6926	7679	0.101138
7679	8432	0.699454
8432	9185	0.579882
9185	9938	0.964782
9938	691	0.0748314
691	1444	0.420789
1444	2197	0.443831
2197	2950	0.423933
2950	3703	0.14011
3703	4456	0.109409
4456	5209	0.0858486
5209	5962	0.290201
5962	6715	0.416272
6715	7468	0.900174
7468	8221	0.123386
8221	8974	0.145299
8974	9727	0.355876
