70
0	1	3.01
0	2	5.66
0	3	5.33
0	4	4.08
0	5	5.37
0	6	4
0	7	6.61
0	8	4.8
0	9	6.57
0	10	6.11
0	11	3.74
0	12	6.86
0	13	6.71
0	14	5.72
0	15	4.84
0	16	3.95
0	17	3.01
0	18	6.7
0	19	5.42
0	20	5.37
0	21	3.4
0	22	4.41
0	23	6.83
0	24	4.45
0	25	6.3
0	26	5.02
0	27	5.17
0	28	5.94
0	29	5.16
0	30	4.7
0	31	6.58
0	32	5.67
0	33	3.01
0	34	3.31
0	35	4.52
0	36	4.83
0	37	3.8
0	38	4.54
0	39	4.8
0	40	6.2
0	41	6.17
0	42	7.14
0	43	5.62
0	44	4.03
0	45	6.5
0	46	4.14
0	47	7.03
0	48	6.79
0	49	6.18
0	50	4.72
0	51	3.31
0	52	5.61
0	53	6.65
0	54	5.63
0	55	6.6
0	56	6.08
0	57	6.04
0	58	6.84
0	59	5.27
0	60	6.2
0	61	5.91
0	62	3.3
0	63	6.87
0	64	3.96
0	65	3.49
0	66	6.67
0	67	5.38
0	68	7.05
0	69	3.46
1	2	4.52
1	3	4.41
1	4	6.33
1	5	5.69
1	6	4.9
1	7	5.06
1	8	4.81
1	9	6.52
1	10	6.16
1	11	6.33
1	12	5.31
1	13	3.71
1	14	3.6
1	15	6.17
1	16	6.95
1	17	6.01
1	18	6.34
1	19	5.74
1	20	4.39
1	21	5.12
1	22	6.62
1	23	6.29
1	24	3.07
1	25	4.64
1	26	4.5
1	27	5.13
1	28	3.23
1	29	4.65
1	30	3.76
1	31	6.75
1	32	3.93
1	33	6.01
1	34	5.04
1	35	4.35
1	36	3.04
1	37	6.8
1	38	5.06
1	39	6.31
1	40	3.2
1	41	3.17
1	42	6.07
1	43	6.78
1	44	6.06
1	45	3.5
1	46	5.31
1	47	4.59
1	48	6.16
1	49	6.57
1	50	6.68
1	51	3.5
1	52	5.18
1	53	6.63
1	54	3.92
1	55	4.01
1	56	4.54
1	57	3.65
1	58	6.54
1	59	3.98
1	60	5.22
1	61	7.15
1	62	5.48
1	63	6.54
1	64	6.96
1	65	6.49
1	66	7.38
1	67	6.12
1	68	6.89
1	69	6.46
2	3	5.94
2	4	5.62
2	5	6.55
2	6	6.86
2	7	3.29
2	8	4.44
2	9	6.8
2	10	4.5
2	11	4.46
2	12	5.76
2	13	7.23
2	14	5.59
2	15	4.05
2	16	5.03
2	17	5.62
2	18	3.13
2	19	5.84
2	20	5.19
2	21	6.42
2	22	3.5
2	23	6.54
2	24	6.31
2	25	3.1
2	26	3.75
2	27	3.57
2	28	6.38
2	29	3.88
2	30	3.26
2	31	6.4
2	32	4.4
2	33	3.26
2	34	5.1
2	35	3.53
2	36	6.3
2	37	6.5
2	38	4.79
2	39	6.7
2	40	6.54
2	41	6.3
2	42	6.37
2	43	3.32
2	44	5.86
2	45	6.86
2	46	3.74
2	47	6.35
2	48	4.55
2	49	4.3
2	50	6.55
2	51	6.59
2	52	6.27
2	53	6.19
2	54	3.07
2	55	3.08
2	56	4.33
2	57	6.44
2	58	6.02
2	59	6.56
2	60	3.03
2	61	6.27
2	62	6.89
2	63	3.43
2	64	7.07
2	65	3.94
2	66	5.94
2	67	6.46
2	68	3.7
2	69	6.6
3	4	6.25
3	5	3.26
3	6	6.86
3	7	5.12
3	8	4.54
3	9	6.83
3	10	6.34
3	11	6.6
3	12	7.45
3	13	6.7
3	14	5.83
3	15	6.22
3	16	6.16
3	17	5.47
3	18	5.25
3	19	4.97
3	20	4.49
3	21	4.84
3	22	4.8
3	23	6.2
3	24	6.41
3	25	5.9
3	26	3.17
3	27	3.24
3	28	4.76
3	29	5.46
3	30	3.72
3	31	7.14
3	32	6.91
3	33	6.04
3	34	5.16
3	35	5.31
3	36	3.67
3	37	5.65
3	38	5.49
3	39	5.31
3	40	5.25
3	41	6.3
3	42	5.7
3	43	4.32
3	44	6.69
3	45	7.19
3	46	7.14
3	47	6.19
3	48	6.5
3	49	5.78
3	50	3.86
3	51	7.17
3	52	3.18
3	53	6.69
3	54	4.03
3	55	4.77
3	56	6.96
3	57	5.32
3	58	6.58
3	59	6.6
3	60	7.21
3	61	5.98
3	62	7
3	63	7.04
3	64	5.42
3	65	6.21
3	66	5.08
3	67	6.49
3	68	5.46
3	69	4.7
4	5	3.95
4	6	6.64
4	7	5.49
4	8	5.74
4	9	4.48
4	10	6.68
4	11	3.43
4	12	6.31
4	13	6.29
4	14	6.58
4	15	6.53
4	16	5.9
4	17	6.4
4	18	3.76
4	19	6.39
4	20	6.42
4	21	6.76
4	22	5.93
4	23	5.96
4	24	6.44
