30
0	1	6.22
0	2	7.77
0	3	5.04
0	4	3.09
0	5	5.12
0	6	5.76
0	7	5.13
0	8	6.22
0	9	3.71
0	10	6.41
0	11	7.13
0	12	6.6
0	13	6.86
0	14	6
0	15	5.52
0	16	3.37
0	17	6.89
0	18	5.51
0	19	6.13
0	20	5.19
0	21	6.44
0	22	6.07
0	23	5.07
0	24	6.38
0	25	3.06
0	26	6.05
0	27	4.49
0	28	3.01
0	29	5.26
1	2	6.42
1	3	7.65
1	4	6.59
1	5	5.4
1	6	5.4
1	7	3.65
1	8	6.95
1	9	7.05
1	10	6.75
1	11	5.04
1	12	3.23
1	13	6.27
1	14	6.53
1	15	3.58
1	16	3.49
1	17	4.37
1	18	6.1
1	19	6.68
1	20	3.49
1	21	6.76
1	22	4.03
1	23	4.8
1	24	5.64
1	25	4.53
1	26	3.53
1	27	6.81
1	28	6.57
1	29	6.5
2	3	3.56
2	4	6.75
2	5	4.79
2	6	5.37
2	7	4.54
2	8	3.63
2	9	5.98
2	10	4.46
2	11	6.46
2	12	5.29
2	13	3.08
2	14	3.03
2	15	7.39
2	16	7.01
2	17	5.49
2	18	3.48
2	19	6.49
2	20	3.41
2	21	6.54
2	22	7.66
2	23	3.69
2	24	6.86
2	25	4.77
2	26	6.16
2	27	6.28
2	28	4.93
2	29	3.73
3	4	7.17
3	5	5.68
3	6	6.7
3	7	6.42
3	8	4.05
3	9	7.02
3	10	6.43
3	11	5.09
3	12	5.47
3	13	6.03
3	14	4.52
3	15	5.11
3	16	6.8
3	17	4.8
3	18	3.27
3	19	7.18
3	20	5.19
3	21	4.32
3	22	7.83
3	23	4.23
3	24	7.84
3	25	4.91
3	26	6.49
3	27	6.64
3	28	3.45
3	29	7.05
4	5	6.53
4	6	5.37
4	7	5.2
4	8	3.13
4	9	5.21
4	10	4.64
4	11	7.07
4	12	6.83
4	13	6.16
4	14	5.56
4	15	3.02
4	16	6.45
4	17	3.81
4	18	5.4
4	19	6.26
4	20	6.8
4	21	3.84
4	22	5.2
4	23	4.9
4	24	3.3
4	25	6.14
4	26	5.31
4	27	6.89
4	28	4.52
4	29	7.32
5	6	5.85
5	7	6.55
5	8	6.83
5	9	7.04
5	10	6.63
5	11	4.53
5	12	6.11
5	13	7.24
5	14	3.6
5	15	5.74
5	16	6.82
5	17	5.08
5	18	6.24
5	19	6.16
5	20	5.19
5	21	7.28
5	22	3.09
5	23	5.24
5	24	5
5	25	3.9
5	26	4.87
5	27	4.78
5	28	6.66
5	29	3.37
6	7	7.12
6	8	3.93
6	9	7.74
6	10	5.27
6	11	7.12
6	12	6.72
6	13	6.26
6	14	3.77
6	15	6.89
6	16	6.09
6	17	3.69
6	18	5.03
6	19	6.98
6	20	5.73
6	21	5.59
6	22	5.29
6	23	7.59
6	24	3.73
6	25	6.04
6	26	4.81
6	27	4.04
6	28	4.38
6	29	7.89
7	8	5.37
7	9	6.52
7	10	7.07
7	11	6.72
7	12	6.52
7	13	5.3
7	14	3.64
7	15	4.36
7	16	3.18
7	17	6.42
7	18	3.16
7	19	5.19
7	20	4.79
7	21	7.3
7	22	5.52
7	23	6.12
7	24	3.68
7	25	4.07
7	26	6.77
7	27	3.34
7	28	6.73
7	29	5.81
8	9	3.91
8	10	6.85
8	11	4.89
8	12	6.94
8	13	4.56
8	14	5.86
8	15	5.42
8	16	6.21
8	17	3.49
8	18	5.97
8	19	3.14
8	20	7.03
8	21	4.43
8	22	6.3
8	23	7.27
8	24	6.16
8	25	6.79
8	26	7.51
8	27	6.57
8	28	5.8
8	29	5.25
9	10	3.74
9	11	6.62
9	12	3.85
9	13	4.32
9	14	4.58
9	15	6.86
9	16	4.24
9	17	6.79
9	18	5.03
9	19	4.07
9	20	3.91
9	21	6.53
9	22	4.47
9	23	3.52
9	24	4.45
9	25	3.15
9	26	6.62
9	27	3.71
9	28	3.58
9	29	7.1
10	11	4.35
10	12	6.28
10	13	3.3
10	14	7.48
10	15	3.71
10	16	6.68
10	17	4.56
10	18	4.13
10	19	7.33
10	20	5.32
10	21	5.11
10	22	7.39
10	23	3.14
10	24	7.73
10	25	5.43
10	26	5.43
10	27	6.04
10	28	6.37
10	29	4.43
11	12	3.93
11	13	4.43
11	14	3.44
11	15	4.73
11	16	3.77
11	17	6.95
11	18	6.96
11	19	4.38
11	20	3.96
11	21	4.61
11	22	7.27
11	23	4.62
11	24	6.47
11	25	6.89
11	26	6.57
11	27	5.7
11	28	6.95
11	29	5.31
12	13	4.47
12	14	5.26
12	15	6.8
12	16	5.25
12	17	4.2
12	18	6.36
12	19	6.3
12	20	4.47
12	21	6.78
12	22	4.67
12	23	3.15
12	24	3.78
12	25	3.59
12	26	6.64
12	27	3.59
12	28	3.6
12	29	5.85
13	14	4.36
13	15	4.32
13	16	6.68
13	17	4.26
13	18	5.81
13	19	5.96
13	20	5.72
13	21	4.48
13	22	5.49
13	23	3.98
13	24	6.34
13	25	6.21
13	26	6.9
13	27	6.57
13	28	3.86
13	29	6.01
14	15	5.7
14	16	6.17
14	17	4.65
14	18	6.45
14	19	6.22
14	20	3.22
14	21	5.23
14	22	6.68
14	23	6.55
14	24	3.84
14	25	5.03
14	26	3.14
14	27	3.68
14	28	5.12
14	29	6.01
15	16	7.06
15	17	6.57
15	18	4.59
15	19	4.98
15	20	7.06
15	21	6.85
15	22	7.6
15	23	6.79
15	24	4.48
15	25	4.97
15	26	4.63
15	27	4.34
15	28	5.48
15	29	4.79
16	17	5.62
16	18	3.54
16	19	5.88
16	20	5.97
16	21	5.83
16	22	4.09
16	23	3.55
16	24	6.5
16	25	3.95
16	26	4.32
16	27	6.51
16	28	3.68
16	29	5.87
17	18	5.87
17	19	6.62
17	20	7.3
17	21	7.28
17	22	6.55
