100
0	1	4.1
0	2	3.04
0	3	4.26
0	4	5.27
0	5	4.42
0	6	4.23
0	7	4.15
0	8	5.67
0	9	6.51
0	10	5.8
0	11	6.44
0	12	4.32
0	13	6.3
0	14	5.77
0	15	4.92
0	16	5.95
0	17	6.52
0	18	4.12
0	19	5.1
0	20	3.17
0	21	6.39
0	22	5.53
0	23	5.73
0	24	6.82
0	25	5.18
0	26	6.09
0	27	7.14
0	28	4.7
0	29	7.02
0	30	4.4
0	31	3.84
0	32	4.37
0	33	7.03
0	34	6.16
0	35	4.49
0	36	3.68
0	37	3.22
0	38	6.25
0	39	6.69
0	40	6.68
0	41	4.42
0	42	6.37
0	43	6.05
0	44	6.84
0	45	4.93
0	46	6.51
0	47	5.06
0	48	4.23
0	49	5.62
0	50	4.73
0	51	5.21
0	52	4.9
0	53	6.38
0	54	6.12
0	55	4.32
0	56	5.02
0	57	6.64
0	58	4.27
0	59	5.56
0	60	6.69
0	61	3.05
0	62	6.6
0	63	3.82
0	64	3.83
0	65	5.58
0	66	4.74
0	67	6.92
0	68	3.69
0	69	6.04
0	70	5.73
0	71	4.4
0	72	3.87
0	73	5.38
0	74	4.58
0	75	6.72
0	76	6.57
0	77	3.74
0	78	6.68
0	79	4.09
0	80	5.04
0	81	4.57
0	82	3.51
0	83	6.39
0	84	3.81
0	85	6.75
0	86	4.63
0	87	6.6
0	88	6.91
0	89	6.22
0	90	5.76
0	91	3.55
0	92	5.71
0	93	5.83
0	94	3.65
0	95	4.33
0	96	6.5
0	97	5
0	98	3.92
0	99	7.48
1	2	4.02
1	3	3.02
1	4	6.52
1	5	6.2
1	6	6.27
1	7	6.32
1	8	3.4
1	9	5.43
1	10	6.34
1	11	5.91
1	12	3.08
1	13	6.97
1	14	6.59
1	15	4.75
1	16	7.05
1	17	6.65
1	18	6.19
1	19	4.95
1	20	5.04
1	21	6.65
1	22	3.81
1	23	5.21
1	24	3.33
1	25	5.53
1	26	6.2
1	27	3.99
1	28	3.82
1	29	4.25
1	30	6.69
1	31	6.65
1	32	6.52
1	33	6.09
1	34	3.5
1	35	3.86
1	36	6.47
1	37	6.58
1	38	6.09
1	39	5.11
1	40	4.73
1	41	5.8
1	42	3.38
1	43	4.12
1	44	6.41
1	45	3.55
1	46	5.05
1	47	4.59
1	48	6.9
1	49	3.1
1	50	3.47
1	51	6.92
1	52	6.32
1	53	6.54
1	54	4.61
1	55	6.89
1	56	3.31
1	57	3.7
1	58	6.62
1	59	5
1	60	6.33
1	61	3.25
1	62	6.19
1	63	3.23
1	64	4.14
1	65	4.04
1	66	6.13
1	67	6.18
1	68	6.23
1	69	6.28
1	70	3.47
1	71	5.49
1	72	4.36
1	73	6.55
1	74	4.88
1	75	5.61
1	76	6.53
1	77	3.29
1	78	3.8
1	79	4.53
1	80	4.24
1	81	5.82
1	82	6.16
1	83	6.51
1	84	4.51
1	85	4.73
1	86	3.64
1	87	6.4
1	88	5.95
1	89	3.57
1	90	5.1
1	91	5.85
1	92	4.6
1	93	6.36
1	94	3.24
1	95	6.29
1	96	4.97
1	97	6.17
1	98	6.14
1	99	3.52
2	3	6.26
2	4	6.14
2	5	5.53
2	6	6.68
2	7	6.78
2	8	3.67
2	9	6.24
2	10	6.5
2	11	6.74
2	12	5.55
2	13	4.16
2	14	6.4
2	15	5.61
2	16	5.59
2	17	4.22
2	18	3.67
2	19	3.57
2	20	3.73
2	21	7.18
2	22	6.47
2	23	5.42
2	24	3.92
2	25	3.17
2	26	3.06
2	27	6.25
2	28	6
2	29	6.49
2	30	5.34
2	31	5.99
2	32	5.28
2	33	6.62
2	34	4.37
2	35	3.93
2	36	4.94
2	37	6.25
2	38	6.51
2	39	6.25
2	40	3.74
2	41	3.24
2	42	4.99
2	43	3.02
2	44	4.46
2	45	5.05
2	46	6.6
2	47	4.63
2	48	5.51
2	49	6.33
2	50	6.42
2	51	4.52
2	52	6
2	53	4.26
2	54	6.27
2	55	4.77
2	56	6.51
2	57	6.28
2	58	6.15
2	59	3.12
2	60	6.36
