20
0	1	6.16
0	2	5.47
0	3	5.25
0	4	4.97
0	5	4.49
0	6	4.84
0	7	4.8
0	8	6.2
0	9	6.59
0	10	5.9
0	11	3.17
0	12	3.24
0	13	4.76
0	14	5.46
0	15	3.72
0	16	6.61
0	17	6.91
0	18	6.04
0	19	5.16
1	2	5.31
1	3	3.67
1	4	5.65
1	5	5.49
1	6	5.31
1	7	5.25
1	8	7.55
1	9	5.7
1	10	4.32
1	11	7.05
1	12	7.19
1	13	6.42
1	14	7.79
1	15	6.95
1	16	5.78
1	17	3.86
1	18	7.81
1	19	3.18
2	3	7.58
2	4	4.03
2	5	4.77
2	6	7.62
2	7	5.32
2	8	6.58
2	9	7.79
2	10	7.11
2	11	5.98
2	12	7.22
2	13	7.46
2	14	5.42
2	15	6.21
2	16	5.08
2	17	6.49
2	18	5.46
2	19	4.7
3	4	3.95
3	5	6.64
3	6	5.49
3	7	5.74
3	8	4.48
3	9	6.61
3	10	3.43
3	11	6.31
3	12	6.29
3	13	6.8
3	14	7.43
3	15	5.9
3	16	6.4
3	17	3.76
3	18	7.45
3	19	6.42
4	5	7.37
4	6	5.93
4	7	5.96
4	8	6.44
4	9	4.8
4	10	3.09
4	11	7.35
4	12	6.95
4	13	3.55
4	14	5.91
4	15	4.7
4	16	3.58
4	17	4.9
4	18	3.51
4	19	3.18
5	6	5.6
5	7	7.36
5	8	3.62
5	9	3.05
5	10	4.29
5	11	5.23
5	12	6.01
5	13	7.59
5	14	4.56
5	15	5.63
5	16	7.49
5	17	6.2
5	18	6.27
5	19	7.8
6	7	4.25
6	8	5.46
6	9	6.67
6	10	6.54
6	11	4.87
6	12	3.31
6	13	3.5
6	14	6.41
6	15	4.69
6	16	3.97
6	17	5.87
6	18	7.21
6	19	4.92
7	8	3.75
7	9	6.25
7	10	3.07
7	11	7.24
7	12	5.45
7	13	3.75
7	14	7.25
7	15	7.12
7	16	6.49
7	17	3.76
7	18	7.53
7	19	6.69
8	9	3.35
8	10	6.53
8	11	7.04
8	12	5.46
8	13	7.49
8	14	4.99
8	15	5.05
8	16	4.61
8	17	6.31
8	18	3.79
8	19	5.06
9	10	3.19
9	11	6.12
9	12	3.36
9	13	7.03
9	14	6.75
9	15	5.33
9	16	4.82
9	17	7.63
9	18	3.3
9	19	7.33
10	11	4.63
10	12	5.08
10	13	6.63
10	14	4.19
10	15	4.68
10	16	6.66
10	17	4.45
10	18	5.16
10	19	6.26
11	12	3.05
11	13	6.14
11	14	7.1
11	15	6.88
11	16	6.42
11	17	7.74
11	18	6.95
11	19	7.79
12	13	6.72
12	14	4.06
12	15	3.92
12	16	3.38
12	17	7.56
12	18	3.91
12	19	6.63
13	14	5.58
13	15	4.27
13	16	3.35
13	17	7.5
13	18	6.43
13	19	3.25
14	15	6.28
14	16	6.01
14	17	4.81
14	18	3.46
14	19	7.88
15	16	4.57
15	17	4.07
15	18	5.95
15	19	4.33
16	17	4.19
16	18	5.92
16	19	5.4
17	18	4.65
17	19	6.36
18	19	6.68
